Ordered Date,Internal ID,OC Order ID,OC Order Display ID,ofo_slug,ofo_status,OC Brand,OC Store,Currency,OC Subtotal,OC Tip,other_amount,processing_fee,OC Tax,OC Tax Withheld,Tax Delta,adjustment,commission,net_payout,order_issue_types,order_issue_details,cancellation_state,cancellation_reason,cancelled_at,order_status,fulfillment_mode,fulfillment_state,store_id,oc_discount,Internal ID__1,Transaction Date,Payout Date,Payout ID,Platform,TransactionID,Brand,Store,types,currency_code,Subtotal,Tips,Other,Processing Fee,Tax,Tax Withheld,Promos,Adjustment,Merchant Refund,Commission,Order Payout,Final Payout,Tax Delta__1,hifi Order Status,Subtotal Delta,Tips Detla,Other Delta,Processing_fee Delta,Tax Delta,Tax Withheld Delta,Tax Due Delta,Adjustment Delta,Commission Delta,Net Payout Delta
2022-09-28,73ac924e-165a-4d88-b40b-b6982fb701b0,969b06c1-3f4c-11ed-ae9a-0bfc055c7648,181720235040026,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,65.59,11.3,0,-2.76,5.65,0,5.65,0,-3.18,74.59,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,73ac924e-165a-4d88-b40b-b6982fb701b0,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAZabBsA_TBHtrpoL_AVcdkg,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,65.59,11.3,,-2.76,5.65,0,,,,-3.18,74.59,74.59,5.65,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,564cf027-c4cd-4d8b-b51c-d1aa48f76a96,245e1fb5-79dd-4ef1-b02f-f5c5d6fa63f5,A63F5,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,14.5,,0,-0.44,1.29,0,1.29,0,-2.9,12.45,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,564cf027-c4cd-4d8b-b51c-d1aa48f76a96,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,245e1fb5-79dd-4ef1-b02f-f5c5d6fa63f5,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,14.5,,,-0.44,1.29,0,,,,-2.9,12.45,12.45,1.29,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,2ae4a5c2-22ef-4c3f-ba5b-e46537663f09,2e7808f6-49af-4e0f-896f-e343ccc8efe1,8EFE1,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,28.4,,0,-0.75,1.9,0,1.9,0,-4.99,21.09,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-6.95,2ae4a5c2-22ef-4c3f-ba5b-e46537663f09,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,2e7808f6-49af-4e0f-896f-e343ccc8efe1,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,28.4,,,-0.75,1.9,0,-6.95,,,-4.99,21.09,21.09,1.9,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,8e50fa7b-8467-4f51-8487-bd97f1390e89,2b609d41-3f7c-11ed-8d6c-593b91b4d5ee,953620230153687,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,14.5,4.15,0,-0.87,1.19,0,1.19,0,-0.92,17.04,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-5,8e50fa7b-8467-4f51-8487-bd97f1390e89,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAStgnUA_fBHtjWxZO5G01e4,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,14.5,4.15,,-0.87,1.19,0,-5,,,-0.92,17.04,17.04,1.19,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,3c7600f7-85c6-4532-985b-722bbf22de8a,76869721-3f7c-11ed-84f0-2f26c422f7f3,501120230258818,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,29.4,4.08,0,-1.33,2.44,0,2.44,0,-1.37,31.21,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,3c7600f7-85c6-4532-985b-722bbf22de8a,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAXaGlyA_fBHthPAvJsQi9_M,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,29.4,4.08,,-1.33,2.44,0,,,,-1.37,31.21,31.21,2.44,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,9e51c7d8-78ff-4745-a682-a13be657d211,95564ad7-07aa-4f25-8ee4-00016881da01,1DA01,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,42.9,,0,-1.18,3.19,0,3.19,0,-7.89,33.55,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-6.95,9e51c7d8-78ff-4745-a682-a13be657d211,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,95564ad7-07aa-4f25-8ee4-00016881da01,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,42.9,,,-1.18,3.19,0,-6.95,,,-7.89,33.55,33.55,3.19,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,348a652e-ebab-4b23-b78c-9abf0a4e2d61,7be30a33-d085-481b-aa40-bd6b65e93ee9,93EE9,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,24,,0,-0.72,2.13,0,2.13,0,-4.8,20.61,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,348a652e-ebab-4b23-b78c-9abf0a4e2d61,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,7be30a33-d085-481b-aa40-bd6b65e93ee9,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,24,,,-0.72,2.13,0,,,,-4.8,20.61,20.61,2.13,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,065920c3-c02a-4dbb-aa53-51ff59bd0d9b,b990c23a-20fa-428a-992a-0c155daa7ec2,A7EC2,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,65.05,,0,-1.95,5.77,0,5.77,0,-13.01,55.86,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,065920c3-c02a-4dbb-aa53-51ff59bd0d9b,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,b990c23a-20fa-428a-992a-0c155daa7ec2,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,65.05,,,-1.95,5.77,0,,,,-13.01,55.86,55.86,5.77,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,9d4fbffd-93ac-4889-a299-f887b9d1667d,89e4dbc1-3f3f-11ed-b611-93b7451094fa,414720236682007,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,22.95,5.99,0,-1.21,1.94,0,1.94,0,-1.1,27.56,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,9d4fbffd-93ac-4889-a299-f887b9d1667d,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAYnk28A_PxHtthGTt0UQlPo,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,22.95,5.99,,-1.21,1.94,0,,,,-1.1,27.56,27.56,1.94,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,7a6b637b-9fc8-47b9-815b-665424f45701,d53d2246-aac9-41c8-956f-8b546784833d,4833D,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,57.3,,0,-1.61,4.47,0,4.47,0,-10.77,45.92,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-6.95,7a6b637b-9fc8-47b9-815b-665424f45701,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,d53d2246-aac9-41c8-956f-8b546784833d,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,57.3,,,-1.61,4.47,0,-6.95,,,-10.77,45.92,45.92,4.47,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,7639015c-7598-4dec-a2b1-7bd75eb0cb2a,cdd355a1-3f7b-11ed-a315-aba321e37540,75120234913553,grubhub,OFO_STATUS_NEW,Astro Burger,The Greenwich Social NYC - Orbital Kitchens,USD,14.37,2.93,0,-0.8,1.1,0,1.1,0,-0.62,14.97,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,d50f1255-476b-4c95-a69e-268078d430eb,-10,7639015c-7598-4dec-a2b1-7bd75eb0cb2a,2022-09-28,2022-10-01,D-AQAAAAAAKL1-AAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACi9fs3TVaA_exHtoxWroyHjdUA,Astro Burger,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,14.37,2.93,,-0.8,1.1,0,,,,-0.62,14.97,14.97,1.1,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,17ec68e6-6b33-45fc-9401-f9b4a4aa6f29,a896d291-3f7a-11ed-843a-d3b8dff99e46,849020233383235,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,22.4,3.21,0,-1.08,1.81,0,1.81,0,-1.02,23.31,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,17ec68e6-6b33-45fc-9401-f9b4a4aa6f29,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAaiW0pA_ehHthDrTuN_5nkY,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,22.4,3.21,,-1.08,1.81,0,,,,-1.02,23.31,23.31,1.81,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,1fd34f53-6903-4a5a-989a-54e45525a29c,e373b42e-9b33-4d6c-b5c3-286124d49a7f,49A7F,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,58.3,,0,-1.64,4.56,0,4.56,0,-10.97,46.78,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-6.95,1fd34f53-6903-4a5a-989a-54e45525a29c,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,e373b42e-9b33-4d6c-b5c3-286124d49a7f,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,58.3,,,-1.64,4.56,0,-6.95,,,-10.97,46.78,46.78,4.56,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,6a353595-eb57-4548-af95-b1ce4e4ecb0e,3fb52c91-3eee-11ed-9c99-97f397b85e1d,856320236340878,grubhub,OFO_STATUS_NEW,Astro Burger,The Greenwich Social NYC - Orbital Kitchens,USD,15.68,4.2,0,-0.88,1.22,0,1.22,0,-0.68,17.53,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,d50f1255-476b-4c95-a69e-268078d430eb,-10,6a353595-eb57-4548-af95-b1ce4e4ecb0e,2022-09-28,2022-10-01,D-AQAAAAAAKL1-AAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACi9fj-1LJA-7hHtnJmX85e4Xh0,Astro Burger,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,15.68,4.2,,-0.88,1.22,0,,,,-0.68,17.53,17.53,1.22,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,304dc50e-9cb5-476b-8cab-98a8e4066ab0,5e8849e1-3f7f-11ed-8513-d17e9c69f265,41820239684496,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,20.19,5.18,0,-1.06,1.62,0,1.62,0,-0.91,23.01,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,304dc50e-9cb5-476b-8cab-98a8e4066ab0,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAV6ISeA_fxHthRPRfpxp8mU,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,20.19,5.18,,-1.06,1.62,0,,,,-0.91,23.01,23.01,1.62,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,4172d44a-3410-410e-8011-ddbf6e09f3e8,cb7abe63-eeb8-4c52-a96a-06a7b4ac2651,b4ac2651,doordash,OFO_STATUS_PICKED_UP,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,43.95,,0,0,3.46,0,3.46,0,-1.95,36.46,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-5,4172d44a-3410-410e-8011-ddbf6e09f3e8,2022-09-28,2022-10-06,251139071,doordash,cb7abe63-eeb8-4c52-a96a-06a7b4ac2651,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,43.95,0,0,,3.46,0,-5.99,,,-1.95,36.46,36.46,3.46,Delivered,0,0,0,0,0,0,0,0,0,0
2022-09-28,11db7695-6c1d-4b38-bd84-4393855ea3e5,f8f8c0a0-9fb8-4bd1-aa9b-c111947d9bdf,D9BDF,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,14.5,,0,-0.44,1.29,0,1.29,0,-2.9,12.45,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,11db7695-6c1d-4b38-bd84-4393855ea3e5,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,f8f8c0a0-9fb8-4bd1-aa9b-c111947d9bdf,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,14.5,,,-0.44,1.29,0,,,,-2.9,12.45,12.45,1.29,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,84607cd2-f141-4b47-b181-74b213259c9e,2fb0a795-f1ae-4b73-accd-55d7ed4214a0,214A0,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,119.18,,0,-3.58,10.58,0,10.58,0,-23.84,102.34,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,84607cd2-f141-4b47-b181-74b213259c9e,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,2fb0a795-f1ae-4b73-accd-55d7ed4214a0,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,119.18,,,-3.58,10.58,0,,,,-23.84,102.34,102.34,10.58,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,c7075c38-83b1-4e7f-836f-18200e2fe66d,dde3bcfa-e2a9-415c-9e92-e0e70dbd6230,D6230,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,14.5,,0,-0.44,1.29,0,1.29,0,-2.9,12.45,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,c7075c38-83b1-4e7f-836f-18200e2fe66d,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,dde3bcfa-e2a9-415c-9e92-e0e70dbd6230,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,14.5,,,-0.44,1.29,0,,,,-2.9,12.45,12.45,1.29,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,4069347d-4cca-469d-8646-acaa09446827,800c3a61-3ed3-11ed-a315-aba321e37540,542220238839382,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,14.95,2.61,0,-0.98,1.6,0,1.6,0,-0.9,20.27,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-3.26,4069347d-4cca-469d-8646-acaa09446827,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAYAMOmA-0xHtoxWroyHjdUA,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,14.95,2.61,,-0.98,1.6,0,,,,-0.9,20.27,20.27,1.6,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,a579450f-14b8-4961-8848-677d78182668,4bc13441-3f50-11ed-9c99-97f397b85e1d,953620230173620,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,16.45,,0,-0.68,1.02,0,1.02,0,-0.57,11.22,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_PICKUP,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-10,a579450f-14b8-4961-8848-677d78182668,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAUvBNEA_UBHtnJmX85e4Xh0,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,16.45,,,-0.68,1.02,0,,,,-0.57,11.22,11.22,1.02,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,3f801ac6-300c-4228-8409-90c1413f6a61,8393646c-9478-4adf-9af9-dad6524a51a2,A51A2,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,14.5,,0,-0.44,1.29,0,1.29,0,-2.9,12.45,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,3f801ac6-300c-4228-8409-90c1413f6a61,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,8393646c-9478-4adf-9af9-dad6524a51a2,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,14.5,,,-0.44,1.29,0,,,,-2.9,12.45,12.45,1.29,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,5785590e-2da3-40f1-83c2-30b9bce455ae,dc06eacd-7309-4d0a-be7b-ee97efcfc5b9,FC5B9,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,37.35,,0,-1.12,3.31,0,3.31,0,-7.47,32.07,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,5785590e-2da3-40f1-83c2-30b9bce455ae,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,dc06eacd-7309-4d0a-be7b-ee97efcfc5b9,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,37.35,,,-1.12,3.31,0,,,,-7.47,32.07,32.07,3.31,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,a321fb82-febc-421d-9efe-6a06ecf421fe,a276c795-86a9-465f-9c4f-8dc3f039e479,9E479,ubereats,OFO_STATUS_FULFILLED,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,41.9,,0,-1.15,3.1,0,3.1,0,-7.69,32.69,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_FULFILLED,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-6.95,a321fb82-febc-421d-9efe-6a06ecf421fe,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,a276c795-86a9-465f-9c4f-8dc3f039e479,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,41.9,,,-1.15,3.1,0,-6.95,,,-7.69,32.69,32.69,3.1,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,01cd9b59-7522-425d-83a4-b68234570ed6,ad0b8def-1389-4814-8c00-f2693ed7964a,7964A,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,41.4,,0,-1.24,3.67,0,3.67,0,-8.28,35.55,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,01cd9b59-7522-425d-83a4-b68234570ed6,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,ad0b8def-1389-4814-8c00-f2693ed7964a,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,41.4,,,-1.24,3.67,0,,,,-8.28,35.55,35.55,3.67,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,a4acf076-1b55-4a83-a1ef-7f8c7701626a,e8d20a81-3edc-11ed-a671-052033e33ace,372920239977885,grubhub,OFO_STATUS_NEW,Astro Burger,The Greenwich Social NYC - Orbital Kitchens,USD,29.32,2,0,-1.43,2.87,0,2.87,0,-1.62,34.13,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,d50f1255-476b-4c95-a69e-268078d430eb,,a4acf076-1b55-4a83-a1ef-7f8c7701626a,2022-09-28,2022-10-01,D-AQAAAAAAKL1-AAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACi9fujSCoA-3BHtpnEFIDPjOs4,Astro Burger,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,29.32,2,,-1.43,2.87,0,,,,-1.62,34.13,34.13,2.87,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
2022-09-28,ffb53aec-6aac-4709-972c-eeda76b3a5b4,80a4186d-7ffe-49bb-8d98-10e1e6bd1a00,D1A00,ubereats,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,26.45,,0,-0.79,2.35,0,2.35,0,-5.29,22.72,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,ffb53aec-6aac-4709-972c-eeda76b3a5b4,2022-09-28,2022-10-04,LU2K8BHFF28AC5I,ubereats,80a4186d-7ffe-49bb-8d98-10e1e6bd1a00,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,26.45,,,-0.79,2.35,0,,,,-5.29,22.72,22.72,2.35,Completed,0,0,0,0,0,0,0,0,0,0
2022-09-28,1330ec30-dfa8-4d18-a08e-5d6524db26dd,283d5d06-2779-4e02-abca-03aaa8b1729e,a8b1729e,doordash,OFO_STATUS_PICKED_UP,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,23.45,,0,0,1.66,0,1.66,0,-0.94,12.49,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_OFO_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,-4.69,1330ec30-dfa8-4d18-a08e-5d6524db26dd,2022-09-28,2022-10-06,251139071,doordash,283d5d06-2779-4e02-abca-03aaa8b1729e,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,23.45,0,0,,1.66,0,-5.68,,,-0.94,12.49,12.49,1.66,Delivered,0,0,0,0,0,0,0,0,0,0
2022-09-28,6a4b34f6-c680-4c6a-8717-1b6c99c4f112,58530011-3ee9-11ed-8e76-a90dc6df73c4,10220231296509,grubhub,OFO_STATUS_NEW,Little Mint,The Greenwich Social NYC - Orbital Kitchens,USD,21.45,2,0,-1.17,2.17,0,2.17,0,-1.22,26.22,null,null,,,,OFO_STATUS_FULFILLED,FULFILLMENT_MODE_RESTAURANT_DELIVERY,FULFILLMENT_PENDING,6c839e9b-f99e-4a9a-b43b-74badb82ffaf,,6a4b34f6-c680-4c6a-8717-1b6c99c4f112,2022-09-28,2022-10-01,D-AQAAAAAAJpUBAAABg7DQiIAAAAGDkepggAIAAAGDkepggA,grubhub,BwEAAAAAACaVAVhTABA-6RHtjnapDcbfc8Q,Little Mint,The Greenwich Social NYC - Orbital Kitchens,ORDER_PAYMENT,USD,21.45,2,,-1.17,2.17,0,,,,-1.22,26.22,26.22,2.17,PCI_SINGLE_ONLINE,0,0,0,0,0,0,0,0,0,0
